date,company_code,is_copied,last_published,changes_24h,changes_7d,added_24h,removed_24h,added_7d,removed_7d,contributors_7d,contributors_all_time,changes_1y,added_1y,removed_1y,stars,copy,watchers,market_cap_rank,price_share_usd,market_cap_usd,parsed_language
5/6/2018,MQT,1,2472.0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,18,23.3068,2064380139.0,0
5/6/2018,PXR,0,2472.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.915235,35857314304.0,6
5/6/2018,MXL,0,21312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.42832,7954771385.0,14
5/6/2018,XTR,0,17.0,4,20,1046,24,1882,154,3,5,149,12298,6992,16,15,8,11,0.0852797,5606979237.0,14
5/6/2018,NVE,1,2472.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,15,5.1497,2708222789.0,14
5/6/2018,GXV,1,648.0,0,0,0,0,0,0,0,20,0,0,0,2,1,2,27,0.0774153,1158324311.0,7
5/6/2018,CZE,0,528.0,0,0,0,0,0,0,0,6,56,30739,515,2,8,9,26,309.563,1193104171.0,10
5/7/2018,EAE,0,408.0,0,0,0,0,0,0,0,5,143,0,0,8,6,19,29,4.01772,936211011.0,8
5/7/2018,BBN,1,72.0,0,0,0,0,0,0,0,0,44,0,0,34,26,11,21,13.3591,1523488999.0,0
5/7/2018,CBT,0,13.0,0,0,0,0,0,0,0,100,208,58181,18729,2417,1291,520,1,9329.96,159000000000.0,5
5/7/2018,HBC,0,72.0,0,0,0,0,0,0,0,11,44,1397,125,117,68,56,4,1656.79,28354511159.0,14
5/7/2018,GBT,0,2496.0,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,24,73.5901,1250200028.0,14
5/7/2018,NBC,0,8.0,0,0,0,0,0,0,0,4,12,829594,829610,397,5568,131,23,0.00687748,1264610259.0,14
5/7/2018,AAD,0,2496.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.329204,8535295329.0,8
5/7/2018,HDA,1,3888.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12,465.772,3752604342.0,0
5/7/2018,SEO,1,24.0,0,6,0,0,877,106,2,7,55,0,0,30,30,25,5,17.0967,14368821715.0,1
5/7/2018,HET,0,192.0,0,0,0,0,0,0,0,13,0,0,0,45,29,25,2,756.713,75125249750.0,14
5/7/2018,CET,0,2712.0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,15,24.4876,2487088457.0,5
5/7/2018,XIC,0,2136.0,0,0,0,0,0,0,0,2,22,381,99,2,25,3,20,4.00835,1552158776.0,10
5/7/2018,AMI,0,120.0,0,0,0,0,0,0,0,12,88,0,0,82,52,18,9,2.18428,6071272407.0,7
5/7/2018,KLS,0,7128.0,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,22,12.5036,1320676938.0,8
5/7/2018,CLT,1,4200.0,0,0,0,0,0,0,0,40,0,0,0,4,2,13,6,165.05,9311871387.0,7
5/7/2018,RXM,0,456.0,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,13,225.346,3606747352.0,0
5/7/2018,MXE,1,1320.0,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.389912,3509208000.0,12
5/7/2018,ONE,0,0.7666666666666667,1,6,2,2,540,288,4,89,377,0,0,152,226,44,11,78.1262,5078203000.0,2
5/7/2018,GOM,1,1968.0,0,0,0,0,0,0,0,1,3,29014,15057,0,0,2,19,15.8633,1618731611.0,4
5/7/2018,MQT,1,2496.0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,18,21.5405,1907983391.0,0
5/7/2018,PXR,0,2496.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.832346,32609867555.0,6
5/7/2018,MXL,0,21336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.397175,7376359906.0,14
5/7/2018,XTR,0,48.0,0,20,0,0,1882,154,3,5,153,12298,6992,16,16,8,10,0.0810713,5330284884.0,14
5/7/2018,NVE,1,2496.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,16,4.69054,2466750941.0,14
5/7/2018,GXV,1,672.0,0,0,0,0,0,0,0,20,0,0,0,2,1,2,27,0.0711217,1064444859.0,7
5/7/2018,CZE,0,552.0,0,0,0,0,0,0,0,6,56,30739,515,2,8,9,26,277.235,1070499635.0,10
5/8/2018,BBN,1,96.0,0,0,0,0,0,0,0,3,44,27928,764,34,27,11,21,13.8568,1580247349.0,0
5/8/2018,CBT,0,4.0,0,0,0,0,0,0,0,100,200,58181,18729,2423,1295,522,1,9446.75,161000000000.0,5
5/8/2018,HBC,0,96.0,0,0,0,0,0,0,0,11,44,1397,125,117,68,57,4,1682.86,28803621403.0,14
5/8/2018,GBT,0,2520.0,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,24,74.6985,1269188102.0,14
5/8/2018,NBC,0,24.0,0,0,0,0,0,0,0,4,0,829594,829610,397,5575,131,22,0.00830318,1526778224.0,14
5/8/2018,AAD,0,2520.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.345143,8948546907.0,8
5/8/2018,HDA,1,3912.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12,466.455,3758951382.0,0
5/8/2018,SEO,1,48.0,0,2,0,0,286,88,1,7,55,1726,319,30,30,25,5,18.6111,15681170997.0,1
5/8/2018,HET,0,216.0,0,0,0,0,0,0,0,13,0,0,0,45,29,25,2,770.812,76540931750.0,14
5/8/2018,CET,0,2736.0,0,0,0,0,0,0,0,1,5,59121,36519,0,0,6,16,23.6868,2406125349.0,5
5/8/2018,XIC,0,2160.0,0,0,0,0,0,0,0,0,22,381,99,2,25,3,20,4.37321,1693444005.0,10
5/8/2018,AMI,0,144.0,0,0,0,0,0,0,0,12,88,0,0,82,52,18,9,2.31059,6422354877.0,7
5/8/2018,KLS,0,7152.0,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,23,12.8641,1359198850.0,8
5/8/2018,CLT,1,4224.0,0,0,0,0,0,0,0,40,0,0,0,4,2,13,6,167.149,9432742525.0,7
5/8/2018,RXM,0,480.0,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,13,234.15,3748448486.0,0
5/8/2018,MXE,1,1344.0,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.397924,3581316000.0,12
5/8/2018,ONE,0,24.0,0,6,0,0,540,288,4,89,377,138378,52053,152,226,44,11,80.5191,5233741500.0,2
5/8/2018,GOM,1,1992.0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,19,16.8362,1718008810.0,4
5/8/2018,MQT,1,2520.0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,18,21.7605,1927522459.0,0
5/8/2018,PXR,0,2520.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.845386,33120752059.0,6
5/8/2018,MXL,0,21360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.40997,7614134732.0,14
5/8/2018,XTR,0,17.0,1,22,292,2,2466,158,3,5,153,12590,6994,17,16,8,10,0.0859481,5650925274.0,14
5/8/2018,NVE,1,2520.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,15,5.13703,2701559647.0,14
5/8/2018,GXV,1,696.0,0,0,0,0,0,0,0,20,0,0,0,2,1,2,25,0.0775683,1161243772.0,7
5/8/2018,CZE,0,576.0,0,0,0,0,0,0,0,6,56,30739,515,2,8,9,27,288.849,1117381666.0,10
5/9/2018,EAE,0,456.0,0,0,0,0,0,0,0,5,143,0,0,8,6,19,27,4.32217,1007154094.0,8
5/9/2018,BBN,1,120.0,0,0,0,0,0,0,0,3,44,0,0,34,28,11,21,13.2111,1506610888.0,0
5/9/2018,CBT,0,9.0,0,0,0,0,0,0,0,100,200,58181,18729,2425,1300,522,1,9064.83,154000000000.0,5
5/9/2018,HBC,0,21.0,0,0,0,0,0,0,0,11,44,1397,125,118,69,57,4,1498.46,25650095088.0,14
5/9/2018,GBT,0,2544.0,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,23,67.4028,1145360520.0,14
5/9/2018,AAD,0,2544.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.307446,7971174129.0,8
5/9/2018,HDA,1,3936.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,13,425.618,3430646804.0,0
5/9/2018,SEO,1,4.0,0,2,0,0,286,88,1,7,55,0,0,31,30,25,5,17.3829,14680980875.0,1
5/9/2018,HET,0,240.0,0,0,0,0,0,0,0,13,0,64786,63973,45,29,25,2,724.544,71961327316.0,14
5/9/2018,CET,0,2760.0,0,0,0,0,0,0,0,1,5,59121,36519,0,0,6,17,20.7054,2103590022.0,5
5/9/2018,XIC,0,2184.0,0,0,0,0,0,0,0,2,22,381,99,2,25,3,19,4.10939,1591284631.0,10
5/9/2018,AMI,0,168.0,0,0,0,0,0,0,0,12,88,0,0,82,52,18,9,2.2862,6354562133.0,7
5/9/2018,KLS,0,7176.0,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,22,11.5533,1221105101.0,8
5/9/2018,CLT,1,4248.0,0,0,0,0,0,0,0,40,0,0,0,4,2,13,6,153.45,8661893834.0,7
5/9/2018,RXM,0,504.0,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,12,217.851,3488224324.0,0
5/9/2018,MXE,1,1368.0,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.36185,3256650000.0,12
5/9/2018,ONE,0,2.0,1,5,142,204,679,489,3,89,378,0,0,152,227,44,11,73.3426,4767269000.0,2
5/9/2018,GOM,1,2016.0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,20,15.5074,1582414667.0,4
5/9/2018,MQT,1,2544.0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,18,19.7361,1748251053.0,0
5/9/2018,PXR,0,2544.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.782421,30653892951.0,6
5/9/2018,MXL,0,21384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.364254,6766394484.0,14
5/9/2018,XTR,0,48.0,0,21,0,0,2417,150,3,5,155,12590,6994,17,16,8,10,0.0796603,5237514298.0,14
5/9/2018,NVE,1,2544.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,15,4.75809,2502275428.0,14
5/9/2018,GXV,1,720.0,0,0,0,0,0,0,0,20,0,0,0,2,1,2,25,0.0701369,1050275786.0,7
5/9/2018,CZE,0,600.0,0,0,0,0,0,0,0,6,56,0,0,2,8,9,26,268.386,1040161814.0,10
5/11/2018,EAE,0,504.0,0,0,0,0,0,0,0,5,143,0,0,8,6,19,26,4.41649,1029132585.0,8
5/11/2018,BBN,1,168.0,0,0,0,0,0,0,0,0,44,0,0,34,28,11,20,13.8784,1582710641.0,0
5/11/2018,CBT,0,1.0,0,0,0,0,0,0,0,100,200,58181,18729,2431,1304,523,1,8950.1,152000000000.0,5
5/11/2018,HBC,0,0.4166666666666667,2,3,2984,82,3005,88,2,86,478,0,0,0,1,1,4,1528.6,26171542750.0,2
5/11/2018,GBT,0,2592.0,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,25,64.3655,1094013072.0,14
5/11/2018,NBC,0,24.0,0,0,0,0,0,0,0,4,12,829594,829610,398,5602,131,16,0.0116594,2143973020.0,14
5/11/2018,AAD,0,2592.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.290971,7544025642.0,8
5/11/2018,HDA,1,3984.0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,13,418.374,3373792165.0,0
5/11/2018,SEO,1,48.0,0,0,0,0,0,0,0,7,55,0,0,31,30,25,5,17.6089,14943782499.0,1
5/11/2018,HET,0,288.0,0,0,0,0,0,0,0,13,0,0,0,45,29,25,2,731.721,72704244406.0,14
5/11/2018,CET,0,2808.0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,18,19.533,1985072104.0,5
5/11/2018,XIC,0,2232.0,0,0,0,0,0,0,0,2,22,381,99,2,25,3,22,3.89341,1507650404.0,10
5/11/2018,AMI,0,216.0,0,0,0,0,0,0,0,12,88,0,0,82,52,18,9,2.09829,5832260598.0,7
5/11/2018,KLS,0,7224.0,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,24,10.879,1150587489.0,8
5/11/2018,CLT,1,4296.0,0,0,0,0,0,0,0,40,0,542195,380303,4,2,13,6,147.857,8350591892.0,7
5/11/2018,RXM,0,552.0,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,12,214.754,3440058282.0,0
5/11/2018,MXE,1,1416.0,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.348224,3134016000.0,12
5/11/2018,ONE,0,24.0,0,3,0,0,213,245,2,89,379,138589,52296,151,227,44,11,69.5128,4518332000.0,2
5/11/2018,GOM,1,2064.0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,21,15.0328,1533985272.0,4
5/11/2018,MQT,1,2592.0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,19,18.4024,1630198245.0,0
5/11/2018,PXR,0,2592.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.749642,29369668784.0,6
5/11/2018,MXL,0,21432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.350022,6502082859.0,14
5/11/2018,XTR,0,48.0,0,37,0,0,4450,1991,5,7,186,16491,10360,18,18,9,10,0.0747714,4916078355.0,14
5/11/2018,NVE,1,2592.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,15,4.94234,2599172394.0,14
5/11/2018,GXV,1,768.0,0,0,0,0,0,0,0,20,0,0,0,2,1,2,27,0.0679339,1017606186.0,7
5/11/2018,CZE,0,648.0,0,0,0,0,0,0,0,6,56,0,0,2,8,9,28,259.544,1009595339.0,10
5/12/2018,XZR,0,7.0,31,116,24474,11679,58353,31700,3,19,4189,448746,334557,584,139,73,28,1.69142,893730074.0,13
5/12/2018,EAE,0,528.0,0,0,0,0,0,0,0,5,143,0,0,8,6,19,27,3.88222,904636737.0,8
5/12/2018,BBN,1,192.0,0,0,0,0,0,0,0,0,44,0,0,34,28,11,20,12.6226,1439497589.0,0
5/12/2018,CBT,0,8.0,0,0,0,0,0,0,0,100,197,58181,18729,2434,1305,524,1,8442.12,144000000000.0,5
5/12/2018,HBC,0,24.0,0,3,0,0,3005,88,2,86,480,182796,23179,0,1,3,4,1376.21,23564826627.0,2
5/12/2018,GBT,0,2616.0,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,25,57.1571,971607747.0,14
5/12/2018,NBC,0,48.0,0,0,0,0,0,0,0,0,12,829594,829610,398,5607,131,18,0.00962255,1769445449.0,14
5/12/2018,AAD,0,2616.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.264511,6857995355.0,8
5/12/2018,HDA,1,4008.0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,13,395.034,3186295364.0,0
5/12/2018,SEO,1,72.0,0,0,0,0,0,0,0,7,55,0,0,31,30,25,5,14.8086,12596966260.0,1
5/12/2018,HET,0,312.0,0,0,0,0,0,0,0,13,0,0,0,45,29,25,2,679.248,67504530816.0,14
5/12/2018,CET,0,2832.0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,17,17.6139,1790307233.0,5
5/12/2018,XIC,0,2256.0,0,0,0,0,0,0,0,2,22,381,99,2,25,3,19,3.99058,1545277675.0,10
5/12/2018,AMI,0,240.0,0,0,0,0,0,0,0,12,88,0,0,82,52,18,9,1.86049,5171288296.0,7
5/12/2018,KLS,0,7248.0,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,24,10.0054,1058539336.0,8
5/12/2018,CLT,1,4320.0,0,0,0,0,0,0,0,40,0,0,0,4,2,13,6,137.298,7756326164.0,7
5/12/2018,RXM,0,576.0,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,12,199.279,3192835233.0,0
5/12/2018,MXE,1,1440.0,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.320267,2882403000.0,12
5/12/2018,ONE,0,48.0,0,3,0,0,213,245,2,89,380,138589,52296,151,228,44,11,63.1417,4104210500.0,2
5/12/2018,GOM,1,2088.0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,22,13.4148,1368880423.0,4
5/12/2018,MQT,1,2616.0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,21,16.1519,1430873756.0,0
5/12/2018,PXR,0,2616.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.688954,27000085378.0,6
5/12/2018,MXL,0,21456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.329256,6116354034.0,14
5/12/2018,XTR,0,14.0,18,56,643,133,5103,2134,7,9,186,16853,10467,18,18,9,10,0.0661008,4346002778.0,14
5/12/2018,NVE,1,2616.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,15,4.46532,2348843821.0,14
5/12/2018,GXV,1,792.0,0,0,0,0,0,0,0,20,0,0,0,2,1,2,29,0.0583642,874369564.0,7
5/12/2018,CZE,0,672.0,0,0,0,0,0,0,0,6,56,30739,515,2,8,9,26,241.063,939445111.0,10
5/13/2018,XZR,0,0.7666666666666667,0,116,0,0,58353,31700,3,19,4267,448746,334557,585,139,75,29,1.63685,865361768.0,13
5/13/2018,EAE,0,552.0,0,0,0,0,0,0,0,5,143,0,0,8,6,19,27,3.87094,902008266.0,8
5/13/2018,BBN,1,216.0,0,0,0,0,0,0,0,3,44,0,0,34,28,11,20,12.9704,1479161149.0,0
5/13/2018,CBT,0,0.36666666666666664,0,0,0,0,0,0,0,100,192,58181,18729,2438,1306,523,1,8477.33,144000000000.0,5
5/13/2018,HBC,0,48.0,0,3,0,0,3005,88,2,86,0,182796,23179,0,1,3,4,1454.72,24911789056.0,2
5/13/2018,GBT,0,2640.0,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,25,56.8341,966245689.0,14
5/13/2018,NBC,0,21.0,0,0,0,0,0,0,0,4,12,829594,829610,397,5610,131,18,0.00907883,1669478428.0,14
5/13/2018,AAD,0,2640.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.27056,7014828205.0,8
5/13/2018,HDA,1,4032.0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,13,399.597,3223820542.0,0
5/13/2018,SEO,1,96.0,0,0,0,0,0,0,0,7,55,0,0,31,30,25,5,14.1253,12044868962.0,1
5/13/2018,HET,0,336.0,0,0,0,0,0,0,0,14,0,0,0,45,29,25,2,684.506,68041149088.0,14
5/13/2018,CET,0,2856.0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,17,18.1561,1845694894.0,5
5/13/2018,XIC,0,2280.0,0,0,0,0,0,0,0,2,22,381,99,2,25,3,19,3.91615,1516456045.0,10
5/13/2018,AMI,0,264.0,0,0,0,0,0,0,0,0,88,0,0,82,52,18,9,1.87952,5224182758.0,7
5/13/2018,KLS,0,7272.0,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,24,10.0689,1065605293.0,8
5/13/2018,CLT,1,4344.0,0,0,0,0,0,0,0,40,0,542195,380303,4,2,13,6,140.378,7932429158.0,7
5/13/2018,RXM,0,600.0,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,12,205.621,3295137168.0,0
5/13/2018,MXE,1,1464.0,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.329485,2965365000.0,12
5/13/2018,ONE,0,72.0,0,3,0,0,213,245,2,89,380,138589,52296,151,228,43,11,64.2346,4175249000.0,2
5/13/2018,GOM,1,2112.0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,22,13.6553,1393421657.0,4
5/13/2018,MQT,1,2640.0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,21,16.323,1446070567.0,0
5/13/2018,PXR,0,2640.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.690927,27077407185.0,6
5/13/2018,MXL,0,21480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.364245,6766330020.0,14
5/13/2018,XTR,0,48.0,0,51,0,0,3765,2108,7,9,205,16853,10467,18,18,9,10,0.0692582,4553595866.0,14
5/13/2018,NVE,1,2640.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,15,4.52657,2381062493.0,14
5/13/2018,GXV,1,816.0,0,0,0,0,0,0,0,20,0,0,0,2,1,2,28,0.0580329,869515528.0,7
5/13/2018,CZE,0,696.0,0,0,0,0,0,0,0,6,56,30739,515,2,8,9,26,246.805,963583794.0,10
5/14/2018,EAE,0,576.0,0,0,0,0,0,0,0,5,143,0,0,8,6,19,28,3.73612,870592446.0,8
5/14/2018,BBN,1,240.0,0,0,0,0,0,0,0,0,44,0,0,34,28,11,21,12.49,1424375713.0,0
5/14/2018,CBT,0,1.0,0,0,0,0,0,0,0,100,192,58181,18729,2440,1306,523,1,8447.62,144000000000.0,5
5/14/2018,HBC,0,72.0,0,3,0,0,3005,88,2,86,0,182796,23179,0,1,5,4,1389.07,23790028899.0,2
5/14/2018,GBT,0,2664.0,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,26,56.4304,959502941.0,14
5/14/2018,NBC,0,48.0,0,0,0,0,0,0,0,4,12,829594,829610,397,5616,131,17,0.0113181,2081270013.0,14
5/14/2018,AAD,0,2664.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.26993,6998494150.0,8
5/14/2018,HDA,1,4056.0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,13,396.454,3199198637.0,0
5/14/2018,SEO,1,120.0,0,0,0,0,0,0,0,7,55,0,0,31,31,25,5,14.0567,12014932988.0,1
5/14/2018,HET,0,360.0,0,0,0,0,0,0,0,14,0,0,0,45,29,25,2,702.909,69884757246.0,14
5/14/2018,CET,0,2880.0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,18,17.8854,1818450166.0,5
5/14/2018,XIC,0,2304.0,0,0,0,0,0,0,0,2,22,381,99,2,25,3,19,3.87409,1500169095.0,10
5/14/2018,AMI,0,288.0,0,0,0,0,0,0,0,12,88,0,0,82,52,18,9,1.89167,5257954050.0,7
5/14/2018,KLS,0,7296.0,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,24,10.564,1118367276.0,8
5/14/2018,CLT,1,4368.0,0,0,0,0,0,0,0,40,0,0,0,4,2,13,6,138.129,7807456855.0,7
5/14/2018,RXM,0,624.0,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,12,200.338,3211143010.0,0
5/14/2018,MXE,1,1488.0,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.34228,3080520000.0,12
5/14/2018,ONE,0,2.0,2,4,93,122,304,365,2,89,380,138682,52418,151,228,43,11,63.8699,4151543500.0,2
5/14/2018,GOM,1,2136.0,0,0,0,0,0,0,0,1,3,29014,15057,0,0,2,22,13.5036,1377941802.0,4
5/14/2018,MQT,1,2664.0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,20,16.6047,1471066895.0,0
5/14/2018,PXR,0,2664.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.713945,27979481874.0,6
5/14/2018,MXL,0,21504.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.353316,6563320969.0,14
5/14/2018,XTR,0,72.0,0,51,0,0,3765,2108,7,9,205,16853,10467,18,18,9,10,0.071454,4697965569.0,14
5/14/2018,NVE,1,2664.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,15,4.55633,2396716823.0,14
5/14/2018,GXV,1,840.0,0,0,0,0,0,0,0,20,0,0,0,2,1,2,29,0.0579977,869094892.0,7
5/14/2018,CZE,0,720.0,0,0,0,0,0,0,0,6,56,0,0,2,8,9,25,248.977,973850194.0,10
5/15/2018,EAE,0,600.0,0,0,0,0,0,0,0,5,143,0,0,8,6,19,27,4.04749,943148031.0,8
5/15/2018,BBN,1,264.0,0,0,0,0,0,0,0,0,44,0,0,34,29,11,21,13.0035,1482935916.0,0
5/15/2018,CBT,0,12.0,0,0,0,0,0,0,0,100,191,58181,18729,2442,1310,524,1,8728.09,149000000000.0,5
5/15/2018,HBC,0,7.0,3,24,82,357,12406,5731,7,87,0,345112,181737,0,2,7,4,1422.89,24371704573.0,2
5/15/2018,GBT,0,2688.0,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,26,58.7,998202956.0,14
5/15/2018,NBC,0,72.0,0,0,0,0,0,0,0,0,12,829594,829610,397,5625,131,16,0.0120519,2216224414.0,14
5/15/2018,AAD,0,2688.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.272826,7073578947.0,8
5/15/2018,HDA,1,4080.0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,12,426.923,3445848391.0,0
5/15/2018,SEO,1,144.0,0,0,0,0,0,0,0,7,55,0,0,31,31,26,5,14.1773,12146141061.0,1
5/15/2018,HET,0,384.0,0,0,0,0,0,0,0,14,0,0,0,45,29,25,2,730.232,72616148464.0,14
5/15/2018,XIC,0,2328.0,0,0,0,0,0,0,0,2,22,381,99,2,25,3,19,4.30377,1666554661.0,10
5/15/2018,AMI,0,8.0,0,0,0,0,0,0,0,12,88,0,0,83,52,18,9,1.94094,5394901507.0,7
5/15/2018,KLS,0,7320.0,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,25,11.0979,1175272619.0,8
5/15/2018,CLT,1,4392.0,0,0,0,0,0,0,0,40,0,0,0,4,2,13,6,146.444,8279455025.0,7
5/15/2018,RXM,0,648.0,0,0,0,0,0,0,0,10,211,1755243,424903,24,11,18,13,214.574,3440054347.0,0
5/15/2018,MXE,1,1512.0,0,0,0,0,0,0,0,100,0,0,0,2,1,13,14,0.364089,3276801000.0,12
5/15/2018,ONE,0,21.0,0,4,0,0,304,365,2,89,380,138682,52418,151,228,43,11,67.2463,4371009500.0,2
5/15/2018,GOM,1,2160.0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,22,14.2573,1454851273.0,4
5/15/2018,MQT,1,2688.0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,20,18.3121,1622375149.0,0
5/15/2018,PXR,0,2688.0,0,0,0,0,0,0,0,1,8,0,0,5,6,8,3,0.744854,29190804603.0,6
5/15/2018,MXL,0,21528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.365704,6793573919.0,14
5/15/2018,XTR,0,16.0,8,58,253,61,3737,2169,7,9,205,16954,10495,18,18,9,10,0.0728446,4789394894.0,14
5/15/2018,NVE,1,2688.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,15,5.15819,2713306707.0,14
5/15/2018,GXV,1,864.0,0,0,0,0,0,0,0,20,0,0,0,2,1,2,29,0.0599856,898996710.0,7
5/15/2018,CZE,0,744.0,0,0,0,0,0,0,0,6,56,0,0,2,8,9,23,333.645,1307423382.0,10
5/16/2018,EAE,0,624.0,0,0,0,0,0,0,0,5,143,0,0,8,6,19,26,4.15255,967629161.0,8
5/16/2018,BBN,1,288.0,0,0,0,0,0,0,0,0,44,0,0,34,29,11,21,12.0173,1370468396.0,0
5/16/2018,CBT,0,7.0,0,0,0,0,0,0,0,100,190,58181,18729,2443,1310,524,1,8206.6,140000000000.0,5
5/16/2018,HBC,0,12.0,3,29,454,448,14344,6176,7,87,0,347071,182188,1,3,9,4,1248.27,21383145961.0,2
5/16/2018,GBT,0,2712.0,0,0,0,0,0,0,0,1,7,1587,1152,1,1,1,27,55.6887,947111564.0,14
5/16/2018,NBC,0,96.0,0,0,0,0,0,0,0,4,12,829594,829610,397,5633,131,17,0.0101355,1863821973.0,14
5/16/2018,AAD,0,2712.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,7,0.245878,6374896250.0,8
5/16/2018,HDA,1,4104.0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,12,400.229,3231115976.0,0
